XxY,slice_ID,raw_x,raw_y,n_genes,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,pct_counts_in_top_50_genes,pct_counts_in_top_100_genes,pct_counts_in_top_200_genes,pct_counts_in_top_500_genes,total_counts_mt,pct_counts_mt,batch,clusters,clusters_0.7,new_x,new_y,new_z,dotShape,clusters_0.6,clusters_0.5,clusters_0.4,clusters_0.3
36480x113980-11,E16-18_S12_a,36480,113980,304,304,5.720311776607412,716.0,6.5750756,46.64804469273743,64.80446927374301,85.47486033519553,100.0,0.0,0.0,11,6,4,90.23426603755534,-100.127824243545,110000.0,circle,0,1,1,1
36480x114000-11,E16-18_S12_a,36480,114000,343,343,5.840641657373398,854.0,6.7511015,41.33489461358314,60.53864168618267,83.2552693208431,100.0,0.0,0.0,11,6,4,94.89763993528042,-80.67909822125716,110000.0,circle,0,1,1,1
36480x114020-11,E16-18_S12_a,36480,114020,250,250,5.5254529391317835,498.0,6.212606,45.78313253012048,67.06827309236948,89.95983935742971,100.0,0.0,0.0,11,17,4,99.5610138330055,-61.230372198969334,110000.0,circle,0,1,1,1
36480x114040-11,E16-18_S12_a,36480,114040,397,397,5.986452005284438,1042.0,6.9498563,43.282149712092135,61.51631477927063,81.09404990403071,100.0,0.0,0.0,11,6,4,104.22438773073057,-41.7816461766815,110000.0,circle,0,1,1,1
36480x114060-11,E16-18_S12_a,36480,114060,330,330,5.802118375377063,852.0,6.7487597,44.13145539906103,62.91079812206573,84.74178403755869,100.0,0.0,0.0,11,6,4,108.88776162845565,-22.33292015439366,110000.0,circle,0,1,1,1
36480x114080-11,E16-18_S12_a,36480,114080,368,368,5.910796644040527,1023.0,6.931472,46.236559139784944,64.22287390029325,83.57771260997067,100.0,0.0,0.0,11,6,4,113.55113552618073,-2.8841941321058226,110000.0,circle,0,1,1,1
36480x114100-11,E16-18_S12_a,36480,114100,421,421,6.045005314036012,1202.0,7.0925736,42.678868552412645,61.064891846921796,80.36605657237936,100.0,0.0,0.0,11,6,4,118.21450942390581,16.564531890182014,110000.0,circle,0,1,1,1
36480x114120-11,E16-18_S12_a,36480,114120,465,465,6.144185634125646,1353.0,7.2108183,42.6459719142646,60.679970436068,78.19660014781967,100.0,0.0,0.0,11,6,4,122.87788332163089,36.013257912469854,110000.0,circle,0,1,1,1
36480x114140-11,E16-18_S12_a,36480,114140,425,425,6.054439346269371,1363.0,7.218177,43.800440205429204,62.21570066030815,81.51137197358767,100.0,0.0,0.0,11,6,4,127.54125721935596,55.46198393475769,110000.0,circle,0,1,1,1
36480x114160-11,E16-18_S12_a,36480,114160,457,457,6.126869184114185,1296.0,7.167809,40.586419753086425,58.17901234567901,77.7006172839506,100.0,0.0,0.0,11,6,4,132.20463111708105,74.91070995704553,110000.0,circle,0,1,1,1
36480x114180-11,E16-18_S12_a,36480,114180,439,439,6.0867747269123065,1209.0,7.098376,41.2737799834574,59.801488833746895,79.15632754342433,100.0,0.0,0.0,11,6,4,136.86800501480613,94.35943597933336,110000.0,circle,0,1,1,1
36480x114200-11,E16-18_S12_a,36480,114200,317,317,5.762051382780177,912.0,6.8167357,48.79385964912281,69.07894736842105,87.17105263157895,100.0,0.0,0.0,11,0,0,141.53137891253118,113.8081620016212,110000.0,circle,1,3,0,0
36480x114220-11,E16-18_S12_a,36480,114220,407,407,6.0112671744041615,1300.0,7.1708884,45.61538461538461,64.92307692307693,82.6923076923077,100.0,0.0,0.0,11,0,0,146.19475281025626,133.25688802390903,110000.0,circle,1,3,0,0
36480x114240-11,E16-18_S12_a,36480,114240,381,381,5.945420608606575,1158.0,7.0553126,43.60967184801382,63.730569948186535,83.67875647668393,100.0,0.0,0.0,11,0,0,150.85812670798134,152.70561404619687,110000.0,circle,1,3,0,0
36480x114260-11,E16-18_S12_a,36480,114260,377,377,5.934894195619588,1115.0,7.017506,45.91928251121076,65.02242152466367,84.12556053811659,100.0,0.0,0.0,11,0,0,155.52150060570642,172.15434006848471,110000.0,circle,1,3,0,0
36500x113880-11,E16-18_S12_a,36500,113880,422,422,6.0473721790462776,1473.0,7.295735,45.48540393754243,64.96945010183299,82.62050237610319,100.0,0.0,0.0,11,8,6,86.3661225712178,-202.03482825270927,110000.0,circle,5,6,0,2
36500x113900-11,E16-18_S12_a,36500,113900,394,394,5.978885764901122,1228.0,7.113956,43.32247557003257,62.133550488599354,82.57328990228014,100.0,0.0,0.0,11,8,6,91.02949646894288,-182.58610223042143,110000.0,circle,5,6,0,2
36500x113920-11,E16-18_S12_a,36500,113920,382,382,5.948034989180646,1209.0,7.098376,44.91315136476427,65.01240694789082,84.28453267162944,100.0,0.0,0.0,11,8,6,95.69287036666796,-163.1373762081336,110000.0,circle,5,6,0,2
36500x113940-11,E16-18_S12_a,36500,113940,340,340,5.831882477283517,1060.0,6.966967,48.113207547169814,68.86792452830188,86.79245283018868,100.0,0.0,0.0,11,20,6,100.35624426439303,-143.68865018584574,110000.0,circle,5,6,11,2
36500x113960-11,E16-18_S12_a,36500,113960,334,334,5.814130531825066,1022.0,6.930495,50.19569471624267,68.19960861056752,86.88845401174167,100.0,0.0,0.0,11,20,6,105.0196181621181,-124.23992416355792,110000.0,circle,5,6,11,2
36500x113980-11,E16-18_S12_a,36500,113980,327,327,5.793013608384144,927.0,6.8330317,49.4066882416397,67.74541531823085,86.29989212513485,100.0,0.0,0.0,11,20,6,109.68299205984319,-104.79119814127009,110000.0,circle,5,6,11,2
36500x114000-11,E16-18_S12_a,36500,114000,337,337,5.823045895483019,821.0,6.7117405,43.11814859926918,62.36297198538367,83.3130328867235,100.0,0.0,0.0,11,6,4,114.34636595756827,-85.34247211898224,110000.0,circle,0,1,1,1
36500x114020-11,E16-18_S12_a,36500,114020,280,280,5.638354669333745,588.0,6.378426,46.93877551020408,65.98639455782312,86.39455782312925,100.0,0.0,0.0,11,6,4,119.00973985529335,-65.89374609669441,110000.0,circle,0,1,1,1
36500x114040-11,E16-18_S12_a,36500,114040,223,223,5.4116460518550396,464.0,6.1420374,51.939655172413794,73.49137931034483,95.04310344827587,100.0,0.0,0.0,11,6,4,123.67311375301841,-46.44502007440657,110000.0,circle,0,1,1,1
36500x114060-11,E16-18_S12_a,36500,114060,353,353,5.869296913133774,856.0,6.753438,41.47196261682243,60.747663551401864,82.12616822429906,100.0,0.0,0.0,11,6,4,128.3364876507435,-26.996294052118735,110000.0,circle,0,1,1,1
36500x114080-11,E16-18_S12_a,36500,114080,417,417,6.035481432524756,1229.0,7.1147695,45.158665581773796,62.489829129373476,81.44833197721725,100.0,0.0,0.0,11,6,4,132.99986154846857,-7.547568029830899,110000.0,circle,0,1,1,1
36500x114100-11,E16-18_S12_a,36500,114100,402,402,5.998936561946683,1186.0,7.0791845,46.711635750421586,63.57504215851601,82.71500843170321,100.0,0.0,0.0,11,11,5,137.66323544619365,11.901157992456938,110000.0,circle,0,1,1,1
36500x114120-11,E16-18_S12_a,36500,114120,410,410,6.018593214496234,1132.0,7.0326242,42.667844522968196,62.36749116607774,81.44876325088339,100.0,0.0,0.0,11,11,5,142.32660934391873,31.349884014744774,110000.0,circle,0,1,1,1
36500x114140-11,E16-18_S12_a,36500,114140,383,383,5.950642552587727,1114.0,7.0166097,45.69120287253142,64.4524236983842,83.57271095152603,100.0,0.0,0.0,11,17,4,146.9899832416438,50.79861003703261,110000.0,circle,0,1,1,1
36500x114160-11,E16-18_S12_a,36500,114160,382,382,5.948034989180646,1051.0,6.9584484,44.90960989533777,62.797335870599426,82.68315889628924,100.0,0.0,0.0,11,17,4,151.6533571393689,70.24733605932045,110000.0,circle,0,1,1,1
36500x114180-11,E16-18_S12_a,36500,114180,364,364,5.8998973535824915,940.0,6.846943,43.08510638297872,61.27659574468085,82.5531914893617,100.0,0.0,0.0,11,0,0,156.31673103709397,89.69606208160829,110000.0,circle,1,3,0,0
36500x114200-11,E16-18_S12_a,36500,114200,307,307,5.730099782973575,848.0,6.744059,47.99528301886792,67.80660377358491,87.38207547169812,100.0,0.0,0.0,11,0,0,160.98010493481902,109.14478810389612,110000.0,circle,1,3,0,0
36500x114220-11,E16-18_S12_a,36500,114220,397,397,5.986452005284438,1259.0,7.138867,45.671167593328036,64.33677521842732,83.47895154884829,100.0,0.0,0.0,11,0,0,165.6434788325441,128.59351412618395,110000.0,circle,1,3,0,0
36500x114240-11,E16-18_S12_a,36500,114240,406,406,6.008813185442595,1156.0,7.0535855,44.11764705882353,62.28373702422145,81.92041522491348,100.0,0.0,0.0,11,0,0,170.30685273026918,148.0422401484718,110000.0,circle,1,3,0,0
36500x114260-11,E16-18_S12_a,36500,114260,439,439,6.0867747269123065,1368.0,7.2218356,43.567251461988306,61.91520467836257,80.62865497076024,100.0,0.0,0.0,11,0,0,174.97022662799426,167.49096617075963,110000.0,circle,1,3,0,0
36520x113880-11,E16-18_S12_a,36520,113880,442,442,6.093569770045136,1397.0,7.242798,41.87544738725841,61.989978525411594,80.81603435934144,100.0,0.0,0.0,11,8,6,105.81484859350564,-206.69820215043435,110000.0,circle,5,6,0,2
36520x113900-11,E16-18_S12_a,36520,113900,413,413,6.025865973825314,1342.0,7.202661,43.96423248882265,62.22056631892697,81.9672131147541,100.0,0.0,0.0,11,8,6,110.47822249123072,-187.2494761281465,110000.0,circle,5,6,0,2
36520x113920-11,E16-18_S12_a,36520,113920,426,426,6.056784013228625,1473.0,7.295735,43.38085539714868,63.13645621181263,81.80583842498302,100.0,0.0,0.0,11,20,6,115.1415963889558,-167.80075010585867,110000.0,circle,5,6,11,2
36520x113940-11,E16-18_S12_a,36520,113940,399,399,5.991464547107982,1474.0,7.2964134,45.99728629579376,65.73948439620081,84.19267299864315,100.0,0.0,0.0,11,20,6,119.80497028668087,-148.35202408357083,110000.0,circle,5,6,11,2
36520x113960-11,E16-18_S12_a,36520,113960,326,326,5.7899601708972535,1079.0,6.9847164,54.77293790546802,71.54772937905469,88.32252085264133,100.0,0.0,0.0,11,20,6,124.46834418440595,-128.903298061283,110000.0,circle,5,6,11,2
36520x113980-11,E16-18_S12_a,36520,113980,266,266,5.58724865840025,687.0,6.5337887,53.56622998544396,72.48908296943232,90.39301310043668,100.0,0.0,0.0,11,20,6,129.13171808213104,-109.45457203899517,110000.0,circle,5,6,11,2
36520x114000-11,E16-18_S12_a,36520,114000,314,314,5.752572638825633,805.0,6.692084,48.19875776397515,65.59006211180125,85.83850931677019,100.0,0.0,0.0,11,6,4,133.7950919798561,-90.00584601670732,110000.0,circle,0,1,1,1
36520x114020-11,E16-18_S12_a,36520,114020,355,355,5.87493073085203,861.0,6.7592554,38.67595818815331,58.18815331010453,81.99767711962835,100.0,0.0,0.0,11,6,4,138.45846587758118,-70.5571199944195,110000.0,circle,0,1,1,1
36520x114040-11,E16-18_S12_a,36520,114040,264,264,5.579729825986222,534.0,6.2822666,46.62921348314607,66.66666666666666,88.01498127340824,100.0,0.0,0.0,11,6,4,143.12183977530626,-51.10839397213165,110000.0,circle,0,1,1,1
36520x114060-11,E16-18_S12_a,36520,114060,366,366,5.905361848054571,1031.0,6.939254,45.10184287099903,62.94859359844811,83.89912706110573,100.0,0.0,0.0,11,17,4,147.78521367303134,-31.659667949843815,110000.0,circle,0,1,1,1
36520x114080-11,E16-18_S12_a,36520,114080,415,415,6.030685260261263,1185.0,7.0783415,41.94092827004219,60.337552742616026,80.67510548523207,100.0,0.0,0.0,11,17,4,152.44858757075642,-12.210941927555979,110000.0,circle,0,1,1,1
36520x114100-11,E16-18_S12_a,36520,114100,447,447,6.104793232414985,1377.0,7.2283883,44.008714596949886,60.78431372549019,78.5039941902687,100.0,0.0,0.0,11,6,4,157.1119614684815,7.2377840947318575,110000.0,circle,0,1,1,1
36520x114120-11,E16-18_S12_a,36520,114120,372,372,5.921578419643816,1028.0,6.9363427,44.64980544747082,63.42412451361867,83.26848249027238,100.0,0.0,0.0,11,17,4,161.77533536620658,26.686510117019694,110000.0,circle,0,1,1,1
36520x114140-11,E16-18_S12_a,36520,114140,367,367,5.908082938168931,1029.0,6.937314,44.412050534499514,62.68221574344023,83.77065111758989,100.0,0.0,0.0,11,17,4,166.43870926393166,46.13523613930753,110000.0,circle,0,1,1,1
36520x114160-11,E16-18_S12_a,36520,114160,354,354,5.872117789475416,894.0,6.7968235,45.19015659955257,63.758389261744966,82.77404921700223,100.0,0.0,0.0,11,17,4,171.10208316165674,65.58396216159537,110000.0,circle,0,1,1,1
36520x114180-11,E16-18_S12_a,36520,114180,348,348,5.855071922202427,869.0,6.768493,42.11737629459149,61.56501726121979,82.96892980437283,100.0,0.0,0.0,11,17,5,175.76545705938182,85.03268818388321,110000.0,circle,0,1,1,1
36520x114200-11,E16-18_S12_a,36520,114200,299,299,5.703782474656201,751.0,6.6227365,47.93608521970706,67.37683089214381,86.81757656458056,100.0,0.0,0.0,11,0,0,180.42883095710687,104.48141420617104,110000.0,circle,1,3,0,0
36520x114220-11,E16-18_S12_a,36520,114220,388,388,5.963579343618446,1153.0,7.0509896,44.839549002601906,63.486556808326114,83.60797918473547,100.0,0.0,0.0,11,0,0,185.09220485483195,123.93014022845888,110000.0,circle,1,3,0,0
36520x114240-11,E16-18_S12_a,36520,114240,464,464,6.142037405587356,1437.0,7.2710085,42.10160055671538,60.890744606819766,79.47112038970077,100.0,0.0,0.0,11,0,0,189.75557875255703,143.3788662507467,110000.0,circle,1,3,0,0
36520x114260-11,E16-18_S12_a,36520,114260,384,384,5.953243334287785,1201.0,7.091742,43.13072439633638,62.19816819317236,83.18068276436304,100.0,0.0,0.0,11,0,0,194.4189526502821,162.82759227303455,110000.0,circle,1,3,0,0
36540x113880-11,E16-18_S12_a,36540,113880,497,497,6.210600077024653,1518.0,7.3258076,42.094861660079054,59.74967061923584,77.60210803689066,100.0,0.0,0.0,11,0,0,125.26357461579349,-211.3615760481594,110000.0,circle,1,3,0,0
36540x113900-11,E16-18_S12_a,36540,113900,439,439,6.0867747269123065,1450.0,7.2800083,41.6551724137931,60.48275862068966,80.48275862068965,100.0,0.0,0.0,11,0,0,129.92694851351857,-191.9128500258716,110000.0,circle,1,3,0,0
36540x113920-11,E16-18_S12_a,36540,113920,438,438,6.0844994130751715,1485.0,7.303843,43.36700336700336,62.89562289562289,81.14478114478115,100.0,0.0,0.0,11,20,6,134.59032241124365,-172.46412400358375,110000.0,circle,5,6,11,2
36540x113940-11,E16-18_S12_a,36540,113940,376,376,5.932245187448011,1277.0,7.153052,45.49725920125294,65.93578700078308,85.35630383711825,100.0,0.0,0.0,11,20,6,139.25369630896873,-153.0153979812959,110000.0,circle,5,6,11,2
36540x113960-11,E16-18_S12_a,36540,113960,312,312,5.746203190540153,1150.0,7.0483866,57.47826086956521,74.34782608695653,90.26086956521739,100.0,0.0,0.0,11,20,6,143.9170702066938,-133.56667195900806,110000.0,circle,5,6,11,2
36540x113980-11,E16-18_S12_a,36540,113980,277,277,5.627621113690637,769.0,6.6463904,53.18595578673602,71.39141742522756,89.98699609882965,100.0,0.0,0.0,11,20,6,148.5804441044189,-114.11794593672023,110000.0,circle,5,6,11,2
36540x114000-11,E16-18_S12_a,36540,114000,309,309,5.736572297479192,690.0,6.53814,45.21739130434783,63.18840579710145,84.20289855072464,100.0,0.0,0.0,11,6,4,153.24381800214394,-94.6692199144324,110000.0,circle,0,1,1,1
36540x114020-11,E16-18_S12_a,36540,114020,339,339,5.8289456176102075,783.0,6.664409,41.63473818646232,61.430395913154534,82.24776500638569,100.0,0.0,0.0,11,6,4,157.90719189986902,-75.22049389214456,110000.0,circle,0,1,1,1
36540x114040-11,E16-18_S12_a,36540,114040,283,283,5.648974238161206,589.0,6.3801227,44.14261460101868,64.34634974533107,85.90831918505943,100.0,0.0,0.0,11,17,4,162.5705657975941,-55.771767869856724,110000.0,circle,0,1,1,1
36540x114060-11,E16-18_S12_a,36540,114060,399,399,5.991464547107982,1040.0,6.947937,41.82692307692308,59.61538461538461,80.57692307692308,100.0,0.0,0.0,11,6,4,167.23393969531918,-36.32304184756889,110000.0,circle,0,1,1,1
36540x114080-11,E16-18_S12_a,36540,114080,412,412,6.023447592961033,1181.0,7.074963,45.72396274343776,63.08213378492803,82.04911092294665,100.0,0.0,0.0,11,17,4,171.89731359304426,-16.87431582528105,110000.0,circle,0,1,1,1
36540x114100-11,E16-18_S12_a,36540,114100,331,331,5.805134968916488,979.0,6.8875527,49.64249233912155,68.23289070480082,86.61899897854954,100.0,0.0,0.0,11,6,4,176.56068749076934,2.5744101970067845,110000.0,circle,0,1,1,1
36540x114120-11,E16-18_S12_a,36540,114120,335,335,5.817111159963204,804.0,6.690842,40.79601990049751,60.57213930348259,83.2089552238806,100.0,0.0,0.0,11,17,4,181.22406138849442,22.02313621929462,110000.0,circle,0,1,1,1
36540x114140-11,E16-18_S12_a,36540,114140,305,305,5.723585101952381,749.0,6.6200733,44.05874499332443,65.02002670226969,85.98130841121495,100.0,0.0,0.0,11,17,4,185.8874352862195,41.47186224158246,110000.0,circle,0,1,1,1
36540x114160-11,E16-18_S12_a,36540,114160,363,363,5.8971538676367405,937.0,6.84375,44.39701173959445,62.753468516542156,82.60405549626468,100.0,0.0,0.0,11,17,5,190.55080918394458,60.92058826387029,110000.0,circle,0,1,1,1
36540x114180-11,E16-18_S12_a,36540,114180,361,361,5.891644211825771,988.0,6.896694,44.534412955465584,62.65182186234818,83.70445344129554,100.0,0.0,0.0,11,17,4,195.21418308166966,80.36931428615813,110000.0,circle,0,1,1,1
36540x114200-11,E16-18_S12_a,36540,114200,386,386,5.958424693029782,1054.0,6.961296,45.63567362428842,61.66982922201139,82.35294117647058,100.0,0.0,0.0,11,0,0,199.8775569793947,99.81804030844597,110000.0,circle,1,3,0,0
36540x114220-11,E16-18_S12_a,36540,114220,418,418,6.037870919922137,1421.0,7.2598195,43.912737508796624,64.74313863476425,82.26600985221675,100.0,0.0,0.0,11,0,0,204.5409308771198,119.2667663307338,110000.0,circle,1,3,0,0
36540x114240-11,E16-18_S12_a,36540,114240,438,438,6.0844994130751715,1350.0,7.2086005,44.81481481481481,63.25925925925926,80.66666666666666,100.0,0.0,0.0,11,0,0,209.20430477484487,138.71549235302163,110000.0,circle,1,3,0,0
36540x114260-11,E16-18_S12_a,36540,114260,378,378,5.937536205082426,1131.0,7.031741,46.06542882404951,65.60565870910699,84.26171529619806,100.0,0.0,0.0,11,0,0,213.86767867256995,158.16421837530947,110000.0,circle,1,3,0,0
36560x113880-11,E16-18_S12_a,36560,113880,468,468,6.150602768446279,1496.0,7.3112183,43.31550802139038,61.76470588235294,79.34491978609626,100.0,0.0,0.0,11,0,0,144.71230063808133,-216.0249499458845,110000.0,circle,1,3,0,0
36560x113900-11,E16-18_S12_a,36560,113900,414,414,6.028278520230698,1337.0,7.198931,42.109199700822735,61.480927449513835,81.37621540762902,100.0,0.0,0.0,11,0,0,149.3756745358064,-196.57622392359667,110000.0,circle,1,3,0,0
36560x113920-11,E16-18_S12_a,36560,113920,417,417,6.035481432524756,1344.0,7.2041492,44.345238095238095,63.61607142857143,82.44047619047619,100.0,0.0,0.0,11,20,6,154.0390484335315,-177.12749790130883,110000.0,circle,5,6,11,2
36560x113940-11,E16-18_S12_a,36560,113940,341,341,5.834810737062605,998.0,6.906755,48.09619238476954,66.83366733466933,85.87174348697395,100.0,0.0,0.0,11,20,6,158.70242233125657,-157.67877187902099,110000.0,circle,5,6,11,2
36560x113960-11,E16-18_S12_a,36560,113960,281,281,5.641907070938114,827.0,6.719013,53.5671100362757,74.24425634824668,90.20556227327691,100.0,0.0,0.0,11,20,6,163.36579622898165,-138.23004585673314,110000.0,circle,5,6,11,2
36560x113980-11,E16-18_S12_a,36560,113980,346,346,5.849324779946859,835.0,6.7286286,42.51497005988024,61.43712574850299,82.51497005988024,100.0,0.0,0.0,11,6,4,168.02917012670673,-118.78131983444531,110000.0,circle,0,1,1,1
36560x114000-11,E16-18_S12_a,36560,114000,290,290,5.673323267171493,679.0,6.522093,45.65537555228277,65.53755522827687,86.74521354933727,100.0,0.0,0.0,11,17,4,172.69254402443178,-99.33259381215748,110000.0,circle,0,1,1,1
36560x114020-11,E16-18_S12_a,36560,114020,249,249,5.521460917862246,538.0,6.289716,47.21189591078067,68.58736059479554,90.89219330855019,100.0,0.0,0.0,11,17,4,177.35591792215686,-79.88386778986964,110000.0,circle,0,1,1,1
36560x114040-11,E16-18_S12_a,36560,114040,321,321,5.7745515455444085,736.0,6.6025877,42.66304347826087,62.09239130434783,83.55978260869566,100.0,0.0,0.0,11,17,4,182.01929181988194,-60.435141767581804,110000.0,circle,0,1,1,1
36560x114060-11,E16-18_S12_a,36560,114060,338,338,5.82600010738045,873.0,6.7730803,43.52806414662085,62.65750286368843,84.19243986254295,100.0,0.0,0.0,11,17,4,186.68266571760702,-40.98641574529397,110000.0,circle,0,1,1,1
36560x114080-11,E16-18_S12_a,36560,114080,417,417,6.035481432524756,1050.0,6.9574976,42.095238095238095,58.285714285714285,79.33333333333333,100.0,0.0,0.0,11,6,4,191.3460396153321,-21.53768972300613,110000.0,circle,0,1,1,1
36560x114100-11,E16-18_S12_a,36560,114100,385,385,5.955837369464831,940.0,6.846943,39.8936170212766,58.08510638297872,80.31914893617021,100.0,0.0,0.0,11,17,5,196.00941351305718,-2.0889637007182955,110000.0,circle,0,1,1,1
36560x114120-11,E16-18_S12_a,36560,114120,285,285,5.655991810819852,696.0,6.5467854,45.54597701149425,65.80459770114942,87.78735632183908,100.0,0.0,0.0,11,17,4,200.67278741078226,17.35976232156954,110000.0,circle,0,1,1,1
36560x114140-11,E16-18_S12_a,36560,114140,354,354,5.872117789475416,794.0,6.678342,40.931989924433246,59.57178841309824,80.60453400503779,100.0,0.0,0.0,11,17,4,205.33616130850734,36.80848834385738,110000.0,circle,0,1,1,1
36560x114160-11,E16-18_S12_a,36560,114160,322,322,5.777652323222656,823.0,6.7141705,45.32199270959903,64.88456865127581,85.17618469015797,100.0,0.0,0.0,11,17,4,209.99953520623242,56.25721436614521,110000.0,circle,0,1,1,1
